site,plot,subplot,measurement,est_date,date,accr
Rookery Bay-2,4,c,1,2001-11-13,2002-02-27,1
Rookery Bay-2,4,c,1,2001-11-13,2002-06-01,5
Rookery Bay-2,4,c,1,2001-11-13,2002-09-14,2
Rookery Bay-2,4,c,1,2001-11-13,2002-12-05,3
Rookery Bay-2,4,c,1,2001-11-13,2005-05-05,6
Rookery Bay-2,4,c,1,2001-11-13,2006-02-09,6
Rookery Bay-2,4,c,1,2001-11-13,2006-11-16,11
Rookery Bay-2,4,c,2,2001-11-13,2002-02-27,0
Rookery Bay-2,4,c,2,2001-11-13,2002-06-01,5
Rookery Bay-2,4,c,2,2001-11-13,2002-09-14,2
Rookery Bay-2,4,c,2,2001-11-13,2002-12-05,2
Rookery Bay-2,4,c,2,2001-11-13,2005-05-05,8
Rookery Bay-2,4,c,2,2001-11-13,2006-02-09,7
Rookery Bay-2,4,c,2,2001-11-13,2006-11-16,11
Rookery Bay-2,4,c,3,2001-11-13,2002-02-27,1
Rookery Bay-2,4,c,3,2001-11-13,2002-06-01,4
Rookery Bay-2,4,c,3,2001-11-13,2002-09-14,1
Rookery Bay-2,4,c,3,2001-11-13,2002-12-05,2
Rookery Bay-2,4,c,3,2001-11-13,2005-05-05,5
Rookery Bay-2,4,c,3,2001-11-13,2006-02-09,8
Rookery Bay-2,4,c,3,2001-11-13,2006-11-16,10
Rookery Bay-2,4,c,4,2001-11-13,2002-02-27,1
Rookery Bay-2,4,c,4,2001-11-13,2002-06-01,7
Rookery Bay-2,4,c,4,2001-11-13,2002-09-14,1
Rookery Bay-2,4,c,4,2001-11-13,2002-12-05,2
Rookery Bay-2,4,c,4,2001-11-13,2005-05-05,7
Rookery Bay-2,4,c,4,2001-11-13,2006-02-09,10
Rookery Bay-2,4,c,4,2001-11-13,2006-11-16,9
Rookery Bay-2,5,a,1,2001-11-13,2002-02-27,2
Rookery Bay-2,5,a,1,2001-11-13,2002-06-01,3
Rookery Bay-2,5,a,1,2001-11-13,2002-09-14,5
Rookery Bay-2,5,a,1,2001-11-13,2002-12-05,3
Rookery Bay-2,5,a,1,2001-11-13,2005-05-05,1
Rookery Bay-2,5,a,1,2001-11-13,2006-02-09,10
Rookery Bay-2,5,a,1,2001-11-13,2006-11-16,5
Rookery Bay-2,5,a,2,2001-11-13,2002-02-27,2
Rookery Bay-2,5,a,2,2001-11-13,2002-06-01,2
Rookery Bay-2,5,a,2,2001-11-13,2002-09-14,7
Rookery Bay-2,5,a,2,2001-11-13,2002-12-05,4
Rookery Bay-2,5,a,2,2001-11-13,2005-05-05,0
Rookery Bay-2,5,a,2,2001-11-13,2006-02-09,10
Rookery Bay-2,5,a,2,2001-11-13,2006-11-16,3
Rookery Bay-2,5,a,3,2001-11-13,2002-02-27,1
Rookery Bay-2,5,a,3,2001-11-13,2002-06-01,4
Rookery Bay-2,5,a,3,2001-11-13,2002-09-14,5
Rookery Bay-2,5,a,3,2001-11-13,2002-12-05,"NA"
Rookery Bay-2,5,a,3,2001-11-13,2005-05-05,0
Rookery Bay-2,5,a,3,2001-11-13,2006-02-09,10
Rookery Bay-2,5,a,3,2001-11-13,2006-11-16,6
Rookery Bay-2,5,a,4,2001-11-13,2002-02-27,0
Rookery Bay-2,5,a,4,2001-11-13,2002-06-01,2
Rookery Bay-2,5,a,4,2001-11-13,2002-09-14,5
Rookery Bay-2,5,a,4,2001-11-13,2002-12-05,"NA"
Rookery Bay-2,5,a,4,2001-11-13,2005-05-05,1
Rookery Bay-2,5,a,4,2001-11-13,2006-02-09,10
Rookery Bay-2,5,a,4,2001-11-13,2006-11-16,5
Rookery Bay-2,5,b,1,2001-11-13,2002-02-27,4
Rookery Bay-2,5,b,1,2001-11-13,2002-06-01,1
Rookery Bay-2,5,b,1,2001-11-13,2002-09-14,7
Rookery Bay-2,5,b,1,2001-11-13,2002-12-05,9
Rookery Bay-2,5,b,1,2001-11-13,2005-05-05,3
Rookery Bay-2,5,b,1,2001-11-13,2006-02-09,3
Rookery Bay-2,5,b,1,2001-11-13,2006-11-16,17
Rookery Bay-2,5,b,2,2001-11-13,2002-02-27,5
Rookery Bay-2,5,b,2,2001-11-13,2002-06-01,0
Rookery Bay-2,5,b,2,2001-11-13,2002-09-14,10
Rookery Bay-2,5,b,2,2001-11-13,2002-12-05,12
Rookery Bay-2,5,b,2,2001-11-13,2005-05-05,3
Rookery Bay-2,5,b,2,2001-11-13,2006-02-09,5
Rookery Bay-2,5,b,2,2001-11-13,2006-11-16,16
Rookery Bay-2,5,b,3,2001-11-13,2002-02-27,4
Rookery Bay-2,5,b,3,2001-11-13,2002-06-01,1
Rookery Bay-2,5,b,3,2001-11-13,2002-09-14,9
Rookery Bay-2,5,b,3,2001-11-13,2002-12-05,"NA"
Rookery Bay-2,5,b,3,2001-11-13,2005-05-05,2
Rookery Bay-2,5,b,3,2001-11-13,2006-02-09,6
Rookery Bay-2,5,b,3,2001-11-13,2006-11-16,17
Rookery Bay-2,5,b,4,2001-11-13,2002-02-27,"NA"
Rookery Bay-2,5,b,4,2001-11-13,2002-06-01,0
Rookery Bay-2,5,b,4,2001-11-13,2002-09-14,11
Rookery Bay-2,5,b,4,2001-11-13,2002-12-05,"NA"
Rookery Bay-2,5,b,4,2001-11-13,2005-05-05,1
Rookery Bay-2,5,b,4,2001-11-13,2006-02-09,7
Rookery Bay-2,5,b,4,2001-11-13,2006-11-16,16
Rookery Bay-2,5,c,1,2001-11-13,2002-02-27,0
Rookery Bay-2,5,c,1,2001-11-13,2002-06-01,4
Rookery Bay-2,5,c,1,2001-11-13,2002-09-14,1
Rookery Bay-2,5,c,1,2001-11-13,2002-12-05,6
Rookery Bay-2,5,c,1,2001-11-13,2005-05-05,14
Rookery Bay-2,5,c,1,2001-11-13,2006-02-09,15
Rookery Bay-2,5,c,1,2001-11-13,2006-11-16,9
Rookery Bay-2,5,c,2,2001-11-13,2002-02-27,2
Rookery Bay-2,5,c,2,2001-11-13,2002-06-01,4
Rookery Bay-2,5,c,2,2001-11-13,2002-09-14,1
Rookery Bay-2,5,c,2,2001-11-13,2002-12-05,5
Rookery Bay-2,5,c,2,2001-11-13,2005-05-05,16
Rookery Bay-2,5,c,2,2001-11-13,2006-02-09,15
Rookery Bay-2,5,c,2,2001-11-13,2006-11-16,6
Rookery Bay-2,5,c,3,2001-11-13,2002-02-27,3
Rookery Bay-2,5,c,3,2001-11-13,2002-06-01,2
Rookery Bay-2,5,c,3,2001-11-13,2002-09-14,1
Rookery Bay-2,5,c,3,2001-11-13,2002-12-05,"NA"
Rookery Bay-2,5,c,3,2001-11-13,2005-05-05,17
Rookery Bay-2,5,c,3,2001-11-13,2006-02-09,14
Rookery Bay-2,5,c,3,2001-11-13,2006-11-16,10
Rookery Bay-2,5,c,4,2001-11-13,2002-02-27,0
Rookery Bay-2,5,c,4,2001-11-13,2002-06-01,2
Rookery Bay-2,5,c,4,2001-11-13,2002-09-14,0
Rookery Bay-2,5,c,4,2001-11-13,2002-12-05,"NA"
Rookery Bay-2,5,c,4,2001-11-13,2005-05-05,11
Rookery Bay-2,5,c,4,2001-11-13,2006-02-09,15
Rookery Bay-2,5,c,4,2001-11-13,2006-11-16,9
Rookery Bay-1,1,a,1,2001-11-13,2002-02-27,1
Rookery Bay-1,1,a,1,2001-11-13,2002-06-01,2
Rookery Bay-1,1,a,1,2001-11-13,2002-09-14,5
Rookery Bay-1,1,a,1,2001-11-13,2002-12-05,9
Rookery Bay-1,1,a,1,2001-11-13,2005-05-05,11
Rookery Bay-1,1,a,1,2001-11-13,2006-02-09,10
Rookery Bay-1,1,a,1,2001-11-13,2006-11-16,10
Rookery Bay-1,1,a,2,2001-11-13,2002-02-27,1
Rookery Bay-1,1,a,2,2001-11-13,2002-06-01,1
Rookery Bay-1,1,a,2,2001-11-13,2002-09-14,4
Rookery Bay-1,1,a,2,2001-11-13,2002-12-05,10
Rookery Bay-1,1,a,2,2001-11-13,2005-05-05,16
Rookery Bay-1,1,a,2,2001-11-13,2006-02-09,10
Rookery Bay-1,1,a,2,2001-11-13,2006-11-16,15
Rookery Bay-1,1,a,3,2001-11-13,2002-02-27,1
Rookery Bay-1,1,a,3,2001-11-13,2002-06-01,3
Rookery Bay-1,1,a,3,2001-11-13,2002-09-14,3
Rookery Bay-1,1,a,3,2001-11-13,2002-12-05,11
Rookery Bay-1,1,a,3,2001-11-13,2005-05-05,11
Rookery Bay-1,1,a,3,2001-11-13,2006-02-09,10
Rookery Bay-1,1,a,3,2001-11-13,2006-11-16,15
Rookery Bay-1,1,a,4,2001-11-13,2002-02-27,2
Rookery Bay-1,1,a,4,2001-11-13,2002-06-01,2
Rookery Bay-1,1,a,4,2001-11-13,2002-09-14,4
Rookery Bay-1,1,a,4,2001-11-13,2002-12-05,9
Rookery Bay-1,1,a,4,2001-11-13,2005-05-05,8
Rookery Bay-1,1,a,4,2001-11-13,2006-02-09,10
Rookery Bay-1,1,a,4,2001-11-13,2006-11-16,15
Rookery Bay-1,1,b,1,2001-11-13,2002-02-27,1
Rookery Bay-1,1,b,1,2001-11-13,2002-06-01,2
Rookery Bay-1,1,b,1,2001-11-13,2002-09-14,5
Rookery Bay-1,1,b,1,2001-11-13,2002-12-05,9
Rookery Bay-1,1,b,1,2001-11-13,2005-05-05,15
Rookery Bay-1,1,b,1,2001-11-13,2006-02-09,20
Rookery Bay-1,1,b,1,2001-11-13,2006-11-16,8
Rookery Bay-1,1,b,2,2001-11-13,2002-02-27,2
Rookery Bay-1,1,b,2,2001-11-13,2002-06-01,5
Rookery Bay-1,1,b,2,2001-11-13,2002-09-14,5
Rookery Bay-1,1,b,2,2001-11-13,2002-12-05,8
Rookery Bay-1,1,b,2,2001-11-13,2005-05-05,14
Rookery Bay-1,1,b,2,2001-11-13,2006-02-09,20
Rookery Bay-1,1,b,2,2001-11-13,2006-11-16,15
Rookery Bay-1,1,b,3,2001-11-13,2002-02-27,1
Rookery Bay-1,1,b,3,2001-11-13,2002-06-01,5
Rookery Bay-1,1,b,3,2001-11-13,2002-09-14,4
Rookery Bay-1,1,b,3,2001-11-13,2002-12-05,10
Rookery Bay-1,1,b,3,2001-11-13,2005-05-05,10
Rookery Bay-1,1,b,3,2001-11-13,2006-02-09,15
Rookery Bay-1,1,b,3,2001-11-13,2006-11-16,10
Rookery Bay-1,1,b,4,2001-11-13,2002-02-27,"NA"
Rookery Bay-1,1,b,4,2001-11-13,2002-06-01,3
Rookery Bay-1,1,b,4,2001-11-13,2002-09-14,3
Rookery Bay-1,1,b,4,2001-11-13,2002-12-05,"NA"
Rookery Bay-1,1,b,4,2001-11-13,2005-05-05,10
Rookery Bay-1,1,b,4,2001-11-13,2006-02-09,10
Rookery Bay-1,1,b,4,2001-11-13,2006-11-16,8
Rookery Bay-1,1,c,1,2001-11-13,2002-02-27,4
Rookery Bay-1,1,c,1,2001-11-13,2002-06-01,4
Rookery Bay-1,1,c,1,2001-11-13,2002-09-14,2
Rookery Bay-1,1,c,1,2001-11-13,2002-12-05,1
Rookery Bay-1,1,c,1,2001-11-13,2005-05-05,16
Rookery Bay-1,1,c,1,2001-11-13,2006-02-09,27
Rookery Bay-1,1,c,1,2001-11-13,2006-11-16,10
Rookery Bay-1,1,c,2,2001-11-13,2002-02-27,4
Rookery Bay-1,1,c,2,2001-11-13,2002-06-01,1
Rookery Bay-1,1,c,2,2001-11-13,2002-09-14,"NA"
Rookery Bay-1,1,c,2,2001-11-13,2002-12-05,1
Rookery Bay-1,1,c,2,2001-11-13,2005-05-05,17
Rookery Bay-1,1,c,2,2001-11-13,2006-02-09,28
Rookery Bay-1,1,c,2,2001-11-13,2006-11-16,6
Rookery Bay-1,1,c,3,2001-11-13,2002-02-27,3
Rookery Bay-1,1,c,3,2001-11-13,2002-06-01,1
Rookery Bay-1,1,c,3,2001-11-13,2002-09-14,"NA"
Rookery Bay-1,1,c,3,2001-11-13,2002-12-05,2
Rookery Bay-1,1,c,3,2001-11-13,2005-05-05,16
Rookery Bay-1,1,c,3,2001-11-13,2006-02-09,24
Rookery Bay-1,1,c,3,2001-11-13,2006-11-16,6
Rookery Bay-1,1,c,4,2001-11-13,2002-02-27,3
Rookery Bay-1,1,c,4,2001-11-13,2002-06-01,2
Rookery Bay-1,1,c,4,2001-11-13,2002-09-14,"NA"
Rookery Bay-1,1,c,4,2001-11-13,2002-12-05,"NA"
Rookery Bay-1,1,c,4,2001-11-13,2005-05-05,17
Rookery Bay-1,1,c,4,2001-11-13,2006-02-09,25
Rookery Bay-1,1,c,4,2001-11-13,2006-11-16,9
Rookery Bay-1,2,a,1,2001-11-13,2002-02-27,2
Rookery Bay-1,2,a,1,2001-11-13,2002-06-01,5
Rookery Bay-1,2,a,1,2001-11-13,2002-09-14,2
Rookery Bay-1,2,a,1,2001-11-13,2002-12-05,4
Rookery Bay-1,2,a,1,2001-11-13,2005-05-05,16
Rookery Bay-1,2,a,1,2001-11-13,2006-02-09,10
Rookery Bay-1,2,a,1,2001-11-13,2006-11-16,5
Rookery Bay-1,2,a,2,2001-11-13,2002-02-27,0
Rookery Bay-1,2,a,2,2001-11-13,2002-06-01,4
Rookery Bay-1,2,a,2,2001-11-13,2002-09-14,1
Rookery Bay-1,2,a,2,2001-11-13,2002-12-05,5
Rookery Bay-1,2,a,2,2001-11-13,2005-05-05,17
Rookery Bay-1,2,a,2,2001-11-13,2006-02-09,10
Rookery Bay-1,2,a,2,2001-11-13,2006-11-16,5
Rookery Bay-1,2,a,3,2001-11-13,2002-02-27,3
Rookery Bay-1,2,a,3,2001-11-13,2002-06-01,3
Rookery Bay-1,2,a,3,2001-11-13,2002-09-14,4
Rookery Bay-1,2,a,3,2001-11-13,2002-12-05,"NA"
Rookery Bay-1,2,a,3,2001-11-13,2005-05-05,19
Rookery Bay-1,2,a,3,2001-11-13,2006-02-09,10
Rookery Bay-1,2,a,3,2001-11-13,2006-11-16,8
Rookery Bay-1,2,a,4,2001-11-13,2002-02-27,2
Rookery Bay-1,2,a,4,2001-11-13,2002-06-01,3
Rookery Bay-1,2,a,4,2001-11-13,2002-09-14,5
Rookery Bay-1,2,a,4,2001-11-13,2002-12-05,"NA"
Rookery Bay-1,2,a,4,2001-11-13,2005-05-05,15
Rookery Bay-1,2,a,4,2001-11-13,2006-02-09,10
Rookery Bay-1,2,a,4,2001-11-13,2006-11-16,6
Rookery Bay-1,2,b,1,2001-11-13,2002-02-27,2
Rookery Bay-1,2,b,1,2001-11-13,2002-06-01,5
Rookery Bay-1,2,b,1,2001-11-13,2002-09-14,0
Rookery Bay-1,2,b,1,2001-11-13,2002-12-05,15
Rookery Bay-1,2,b,1,2001-11-13,2005-05-05,11
Rookery Bay-1,2,b,1,2001-11-13,2006-02-09,9
Rookery Bay-1,2,b,1,2001-11-13,2006-11-16,8
Rookery Bay-1,2,b,2,2001-11-13,2002-02-27,3
Rookery Bay-1,2,b,2,2001-11-13,2002-06-01,7
Rookery Bay-1,2,b,2,2001-11-13,2002-09-14,0
Rookery Bay-1,2,b,2,2001-11-13,2002-12-05,13
Rookery Bay-1,2,b,2,2001-11-13,2005-05-05,12
Rookery Bay-1,2,b,2,2001-11-13,2006-02-09,8
Rookery Bay-1,2,b,2,2001-11-13,2006-11-16,16
Rookery Bay-1,2,b,3,2001-11-13,2002-02-27,4
Rookery Bay-1,2,b,3,2001-11-13,2002-06-01,4
Rookery Bay-1,2,b,3,2001-11-13,2002-09-14,1
Rookery Bay-1,2,b,3,2001-11-13,2002-12-05,14
Rookery Bay-1,2,b,3,2001-11-13,2005-05-05,10
Rookery Bay-1,2,b,3,2001-11-13,2006-02-09,7
Rookery Bay-1,2,b,3,2001-11-13,2006-11-16,14
Rookery Bay-1,2,b,4,2001-11-13,2002-02-27,0
Rookery Bay-1,2,b,4,2001-11-13,2002-06-01,"NA"
Rookery Bay-1,2,b,4,2001-11-13,2002-09-14,1
Rookery Bay-1,2,b,4,2001-11-13,2002-12-05,"NA"
Rookery Bay-1,2,b,4,2001-11-13,2005-05-05,8
Rookery Bay-1,2,b,4,2001-11-13,2006-02-09,8
Rookery Bay-1,2,b,4,2001-11-13,2006-11-16,16
Rookery Bay-1,2,c,1,2001-11-13,2002-02-27,0
Rookery Bay-1,2,c,1,2001-11-13,2002-06-01,1
Rookery Bay-1,2,c,1,2001-11-13,2002-09-14,1
Rookery Bay-1,2,c,1,2001-11-13,2002-12-05,7
Rookery Bay-1,2,c,1,2001-11-13,2005-05-05,6
Rookery Bay-1,2,c,1,2001-11-13,2006-02-09,4
Rookery Bay-1,2,c,1,2001-11-13,2006-11-16,11
Rookery Bay-1,2,c,2,2001-11-13,2002-02-27,2
Rookery Bay-1,2,c,2,2001-11-13,2002-06-01,4
Rookery Bay-1,2,c,2,2001-11-13,2002-09-14,2
Rookery Bay-1,2,c,2,2001-11-13,2002-12-05,6
Rookery Bay-1,2,c,2,2001-11-13,2005-05-05,9
Rookery Bay-1,2,c,2,2001-11-13,2006-02-09,5
Rookery Bay-1,2,c,2,2001-11-13,2006-11-16,16
Rookery Bay-1,2,c,3,2001-11-13,2002-02-27,0
Rookery Bay-1,2,c,3,2001-11-13,2002-06-01,4
Rookery Bay-1,2,c,3,2001-11-13,2002-09-14,3
Rookery Bay-1,2,c,3,2001-11-13,2002-12-05,7
Rookery Bay-1,2,c,3,2001-11-13,2005-05-05,10
Rookery Bay-1,2,c,3,2001-11-13,2006-02-09,6
Rookery Bay-1,2,c,3,2001-11-13,2006-11-16,20
Rookery Bay-1,2,c,4,2001-11-13,2002-02-27,1
Rookery Bay-1,2,c,4,2001-11-13,2002-06-01,2
Rookery Bay-1,2,c,4,2001-11-13,2002-09-14,1
Rookery Bay-1,2,c,4,2001-11-13,2002-12-05,8
Rookery Bay-1,2,c,4,2001-11-13,2005-05-05,6
Rookery Bay-1,2,c,4,2001-11-13,2006-02-09,8
Rookery Bay-1,2,c,4,2001-11-13,2006-11-16,11
Rookery Bay-1,3,a,1,2001-11-13,2002-02-27,1
Rookery Bay-1,3,a,1,2001-11-13,2002-06-01,1
Rookery Bay-1,3,a,1,2001-11-13,2002-09-14,1
Rookery Bay-1,3,a,1,2001-11-13,2002-12-05,10
Rookery Bay-1,3,a,1,2001-11-13,2005-05-05,15
Rookery Bay-1,3,a,1,2001-11-13,2006-02-09,10
Rookery Bay-1,3,a,1,2001-11-13,2006-11-16,23
Rookery Bay-1,3,a,2,2001-11-13,2002-02-27,3
Rookery Bay-1,3,a,2,2001-11-13,2002-06-01,3
Rookery Bay-1,3,a,2,2001-11-13,2002-09-14,3
Rookery Bay-1,3,a,2,2001-11-13,2002-12-05,8
Rookery Bay-1,3,a,2,2001-11-13,2005-05-05,17
Rookery Bay-1,3,a,2,2001-11-13,2006-02-09,10
Rookery Bay-1,3,a,2,2001-11-13,2006-11-16,30
Rookery Bay-1,3,a,3,2001-11-13,2002-02-27,2
Rookery Bay-1,3,a,3,2001-11-13,2002-06-01,1
Rookery Bay-1,3,a,3,2001-11-13,2002-09-14,2
Rookery Bay-1,3,a,3,2001-11-13,2002-12-05,9
Rookery Bay-1,3,a,3,2001-11-13,2005-05-05,19
Rookery Bay-1,3,a,3,2001-11-13,2006-02-09,10
Rookery Bay-1,3,a,3,2001-11-13,2006-11-16,28
Rookery Bay-1,3,a,4,2001-11-13,2002-02-27,2
Rookery Bay-1,3,a,4,2001-11-13,2002-06-01,3
Rookery Bay-1,3,a,4,2001-11-13,2002-09-14,1
Rookery Bay-1,3,a,4,2001-11-13,2002-12-05,8
Rookery Bay-1,3,a,4,2001-11-13,2005-05-05,16
Rookery Bay-1,3,a,4,2001-11-13,2006-02-09,10
Rookery Bay-1,3,a,4,2001-11-13,2006-11-16,31
Rookery Bay-1,3,b,1,2001-11-13,2002-02-27,0
Rookery Bay-1,3,b,1,2001-11-13,2002-06-01,1
Rookery Bay-1,3,b,1,2001-11-13,2002-09-14,5
Rookery Bay-1,3,b,1,2001-11-13,2002-12-05,15
Rookery Bay-1,3,b,1,2001-11-13,2005-05-05,30
Rookery Bay-1,3,b,1,2001-11-13,2006-02-09,32
Rookery Bay-1,3,b,1,2001-11-13,2006-11-16,32
Rookery Bay-1,3,b,2,2001-11-13,2002-02-27,2
Rookery Bay-1,3,b,2,2001-11-13,2002-06-01,1
Rookery Bay-1,3,b,2,2001-11-13,2002-09-14,10
Rookery Bay-1,3,b,2,2001-11-13,2002-12-05,11
Rookery Bay-1,3,b,2,2001-11-13,2005-05-05,32
Rookery Bay-1,3,b,2,2001-11-13,2006-02-09,32
Rookery Bay-1,3,b,2,2001-11-13,2006-11-16,34
Rookery Bay-1,3,b,3,2001-11-13,2002-02-27,3
Rookery Bay-1,3,b,3,2001-11-13,2002-06-01,"NA"
Rookery Bay-1,3,b,3,2001-11-13,2002-09-14,10
Rookery Bay-1,3,b,3,2001-11-13,2002-12-05,15
Rookery Bay-1,3,b,3,2001-11-13,2005-05-05,32
Rookery Bay-1,3,b,3,2001-11-13,2006-02-09,32
Rookery Bay-1,3,b,3,2001-11-13,2006-11-16,30
Rookery Bay-1,3,b,4,2001-11-13,2002-02-27,"NA"
Rookery Bay-1,3,b,4,2001-11-13,2002-06-01,"NA"
Rookery Bay-1,3,b,4,2001-11-13,2002-09-14,7
Rookery Bay-1,3,b,4,2001-11-13,2002-12-05,"NA"
Rookery Bay-1,3,b,4,2001-11-13,2005-05-05,31
Rookery Bay-1,3,b,4,2001-11-13,2006-02-09,31
Rookery Bay-1,3,b,4,2001-11-13,2006-11-16,31
Rookery Bay-1,3,c,1,2001-11-13,2002-02-27,6
Rookery Bay-1,3,c,1,2001-11-13,2002-06-01,8
Rookery Bay-1,3,c,1,2001-11-13,2002-09-14,3
Rookery Bay-1,3,c,1,2001-11-13,2002-12-05,6
Rookery Bay-1,3,c,1,2001-11-13,2005-05-05,20
Rookery Bay-1,3,c,1,2001-11-13,2006-02-09,32
Rookery Bay-1,3,c,1,2001-11-13,2006-11-16,32
Rookery Bay-1,3,c,2,2001-11-13,2002-02-27,6
Rookery Bay-1,3,c,2,2001-11-13,2002-06-01,9
Rookery Bay-1,3,c,2,2001-11-13,2002-09-14,2
Rookery Bay-1,3,c,2,2001-11-13,2002-12-05,10
Rookery Bay-1,3,c,2,2001-11-13,2005-05-05,12
Rookery Bay-1,3,c,2,2001-11-13,2006-02-09,30
Rookery Bay-1,3,c,2,2001-11-13,2006-11-16,29
Rookery Bay-1,3,c,3,2001-11-13,2002-02-27,8
Rookery Bay-1,3,c,3,2001-11-13,2002-06-01,5
Rookery Bay-1,3,c,3,2001-11-13,2002-09-14,"NA"
Rookery Bay-1,3,c,3,2001-11-13,2002-12-05,9
Rookery Bay-1,3,c,3,2001-11-13,2005-05-05,18
Rookery Bay-1,3,c,3,2001-11-13,2006-02-09,30
Rookery Bay-1,3,c,3,2001-11-13,2006-11-16,30
Rookery Bay-1,3,c,4,2001-11-13,2002-02-27,"NA"
Rookery Bay-1,3,c,4,2001-11-13,2002-06-01,3
Rookery Bay-1,3,c,4,2001-11-13,2002-09-14,"NA"
Rookery Bay-1,3,c,4,2001-11-13,2002-12-05,10
Rookery Bay-1,3,c,4,2001-11-13,2005-05-05,25
Rookery Bay-1,3,c,4,2001-11-13,2006-02-09,31
Rookery Bay-1,3,c,4,2001-11-13,2006-11-16,31
Rookery Bay-1,4,a,1,2001-11-13,2002-02-27,1
Rookery Bay-1,4,a,1,2001-11-13,2002-06-01,3
Rookery Bay-1,4,a,1,2001-11-13,2002-09-14,5
Rookery Bay-1,4,a,1,2001-11-13,2002-12-05,5
Rookery Bay-1,4,a,1,2001-11-13,2005-05-05,9
Rookery Bay-1,4,a,1,2001-11-13,2006-02-09,10
Rookery Bay-1,4,a,1,2001-11-13,2006-11-16,22
Rookery Bay-1,4,a,2,2001-11-13,2002-02-27,0
Rookery Bay-1,4,a,2,2001-11-13,2002-06-01,5
Rookery Bay-1,4,a,2,2001-11-13,2002-09-14,6
Rookery Bay-1,4,a,2,2001-11-13,2002-12-05,5
Rookery Bay-1,4,a,2,2001-11-13,2005-05-05,9
Rookery Bay-1,4,a,2,2001-11-13,2006-02-09,10
Rookery Bay-1,4,a,2,2001-11-13,2006-11-16,24
Rookery Bay-1,4,a,3,2001-11-13,2002-02-27,0
Rookery Bay-1,4,a,3,2001-11-13,2002-06-01,2
Rookery Bay-1,4,a,3,2001-11-13,2002-09-14,5
Rookery Bay-1,4,a,3,2001-11-13,2002-12-05,"NA"
Rookery Bay-1,4,a,3,2001-11-13,2005-05-05,8
Rookery Bay-1,4,a,3,2001-11-13,2006-02-09,10
Rookery Bay-1,4,a,3,2001-11-13,2006-11-16,20
Rookery Bay-1,4,a,4,2001-11-13,2002-02-27,3
Rookery Bay-1,4,a,4,2001-11-13,2002-06-01,3
Rookery Bay-1,4,a,4,2001-11-13,2002-09-14,"NA"
Rookery Bay-1,4,a,4,2001-11-13,2002-12-05,"NA"
Rookery Bay-1,4,a,4,2001-11-13,2005-05-05,9
Rookery Bay-1,4,a,4,2001-11-13,2006-02-09,10
Rookery Bay-1,4,a,4,2001-11-13,2006-11-16,19
Rookery Bay-1,4,b,1,2001-11-13,2002-02-27,0
Rookery Bay-1,4,b,1,2001-11-13,2002-06-01,2
Rookery Bay-1,4,b,1,2001-11-13,2002-09-14,1
Rookery Bay-1,4,b,1,2001-11-13,2002-12-05,4
Rookery Bay-1,4,b,1,2001-11-13,2005-05-05,"NA"
Rookery Bay-1,4,b,1,2001-11-13,2006-02-09,"NA"
Rookery Bay-1,4,b,1,2001-11-13,2006-11-16,"NA"
Rookery Bay-1,4,b,2,2001-11-13,2002-02-27,1
Rookery Bay-1,4,b,2,2001-11-13,2002-06-01,1
Rookery Bay-1,4,b,2,2001-11-13,2002-09-14,1
Rookery Bay-1,4,b,2,2001-11-13,2002-12-05,3
Rookery Bay-1,4,b,2,2001-11-13,2005-05-05,"NA"
Rookery Bay-1,4,b,2,2001-11-13,2006-02-09,"NA"
Rookery Bay-1,4,b,2,2001-11-13,2006-11-16,"NA"
Rookery Bay-1,4,b,3,2001-11-13,2002-02-27,1
Rookery Bay-1,4,b,3,2001-11-13,2002-06-01,2
Rookery Bay-1,4,b,3,2001-11-13,2002-09-14,0
Rookery Bay-1,4,b,3,2001-11-13,2002-12-05,5
Rookery Bay-1,4,b,3,2001-11-13,2005-05-05,"NA"
Rookery Bay-1,4,b,3,2001-11-13,2006-02-09,"NA"
Rookery Bay-1,4,b,3,2001-11-13,2006-11-16,"NA"
Rookery Bay-1,4,b,4,2001-11-13,2002-02-27,0
Rookery Bay-1,4,b,4,2001-11-13,2002-06-01,1
Rookery Bay-1,4,b,4,2001-11-13,2002-09-14,0
Rookery Bay-1,4,b,4,2001-11-13,2002-12-05,"NA"
Rookery Bay-1,4,b,4,2001-11-13,2005-05-05,"NA"
Rookery Bay-1,4,b,4,2001-11-13,2006-02-09,"NA"
Rookery Bay-1,4,b,4,2001-11-13,2006-11-16,"NA"
Rookery Bay-1,4,c,1,2001-11-13,2002-02-27,0
Rookery Bay-1,4,c,1,2001-11-13,2002-06-01,1
Rookery Bay-1,4,c,1,2001-11-13,2002-09-14,4
Rookery Bay-1,4,c,1,2001-11-13,2002-12-05,6
Rookery Bay-1,4,c,1,2001-11-13,2005-05-05,9
Rookery Bay-1,4,c,1,2001-11-13,2006-02-09,17
Rookery Bay-1,4,c,1,2001-11-13,2006-11-16,21
Rookery Bay-1,4,c,2,2001-11-13,2002-02-27,0
Rookery Bay-1,4,c,2,2001-11-13,2002-06-01,1
Rookery Bay-1,4,c,2,2001-11-13,2002-09-14,6
Rookery Bay-1,4,c,2,2001-11-13,2002-12-05,5
Rookery Bay-1,4,c,2,2001-11-13,2005-05-05,6
Rookery Bay-1,4,c,2,2001-11-13,2006-02-09,18
